0,10,1500, ,*,-1,-1,-,-,*,0,-1,-,-,*,1,-1,-,-,*,-1,0,-,-,*,0,0,0,0.28031,*,1,0,1,0.818651,*,-1,1,-,-,*,0,1,9,4.99738,*,1,1,10,5.26929,
0,11,1650, ,*,-1,-1,-,-,*,0,-1,-,-,*,1,-1,-,-,*,-1,0,-,-,*,0,0,0,0.290433,*,1,0,1,0.822172,*,-1,1,-,-,*,0,1,9,4.99796,*,1,1,10,5.26984,
0,12,1800, ,*,-1,-1,-,-,*,0,-1,-,-,*,1,-1,-,-,*,-1,0,-,-,*,0,0,0,0.304039,*,1,0,1,0.827076,*,-1,1,-,-,*,0,1,9,4.99876,*,1,1,10,5.27061,
0,13,1950, ,*,-1,-1,-,-,*,0,-1,-,-,*,1,-1,-,-,*,-1,0,-,-,*,0,0,0,0.320686,*,1,0,1,0.833339,*,-1,1,-,-,*,0,1,9,4.9998,*,1,1,10,5.2716,
0,14,2100, ,*,-1,-1,-,-,*,0,-1,-,-,*,1,-1,-,-,*,-1,0,-,-,*,0,0,0,0.339926,*,1,0,1,0.840931,*,-1,1,-,-,*,0,1,9,5.00108,*,1,1,10,5.2728,
0,15,2250, ,*,-1,-1,-,-,*,0,-1,-,-,*,1,-1,-,-,*,-1,0,-,-,*,0,0,0,0.361347,*,1,0,1,0.849816,*,-1,1,-,-,*,0,1,9,5.00258,*,1,1,10,5.27423,
0,16,2400, ,*,-1,0,-,-,*,0,0,0,0.384583,*,1,0,1,0.859953,*,-1,1,-,-,*,0,1,9,5.00431,*,1,1,10,5.27587,*,-1,2,-,-,*,0,2,18,7.44935,*,1,2,19,7.72112,
0,17,2550, ,*,-1,0,-,-,*,0,0,0,0.409325,*,1,0,1,0.871299,*,-1,1,-,-,*,0,1,9,5.00627,*,1,1,10,5.27773,*,-1,2,-,-,*,0,2,18,7.45067,*,1,2,19,7.72239,
0,18,2700, ,*,-1,0,-,-,*,0,0,0,0.435318,*,1,0,1,0.883808,*,-1,1,-,-,*,0,1,9,5.00846,*,1,1,10,5.27981,*,-1,2,-,-,*,0,2,18,7.45214,*,1,2,19,7.72381,
0,19,2850, ,*,-1,0,-,-,*,0,0,0,0.46235,*,1,0,1,0.897431,*,-1,1,-,-,*,0,1,9,5.01089,*,1,1,10,5.28211,*,-1,2,-,-,*,0,2,18,7.45377,*,1,2,19,7.72538,
0,20,3000, ,*,-1,0,-,-,*,0,0,0,0.490249,*,1,0,1,0.912118,*,-1,1,-,-,*,0,1,9,5.01354,*,1,1,10,5.28462,*,-1,2,-,-,*,0,2,18,7.45555,*,1,2,19,7.7271,
0,21,3150, ,*,-1,0,-,-,*,0,0,0,0.518875,*,1,0,1,0.927818,*,-1,1,-,-,*,0,1,9,5.01642,*,1,1,10,5.28736,*,-1,2,-,-,*,0,2,18,7.45749,*,1,2,19,7.72897,
0,22,3300, ,*,-1,0,-,-,*,0,0,0,0.548115,*,1,0,1,0.944481,*,-1,1,-,-,*,0,1,9,5.01953,*,1,1,10,5.2903,*,-1,2,-,-,*,0,2,18,7.45958,*,1,2,19,7.73099,
0,23,3450, ,*,-1,0,-,-,*,0,0,0,0.577875,*,1,0,1,0.962057,*,-1,1,-,-,*,0,1,9,5.02286,*,1,1,10,5.29347,*,-1,2,-,-,*,0,2,18,7.46183,*,1,2,19,7.73315,
0,24,3600, ,*,-1,0,-,-,*,0,0,0,0.608078,*,1,0,1,0.980497,*,-1,1,-,-,*,0,1,9,5.02643,*,1,1,10,5.29685,*,-1,2,-,-,*,0,2,18,7.46423,*,1,2,19,7.73547,
0,25,3750, ,*,-1,0,-,-,*,0,0,0,0.638663,*,1,0,1,0.999753,*,-1,1,-,-,*,0,1,9,5.03022,*,1,1,10,5.30045,*,-1,2,-,-,*,0,2,18,7.46678,*,1,2,19,7.73793,
0,26,3900, ,*,-1,0,-,-,*,0,0,0,0.669577,*,1,0,1,1.01978,*,-1,1,-,-,*,0,1,9,5.03424,*,1,1,10,5.30427,*,-1,2,-,-,*,0,2,18,7.46949,*,1,2,19,7.74055,
0,27,4050, ,*,-1,0,-,-,*,0,0,0,0.700776,*,1,0,1,1.04053,*,-1,1,-,-,*,0,1,9,5.03848,*,1,1,10,5.30829,*,-1,2,-,-,*,0,2,18,7.47235,*,1,2,19,7.74331,
0,28,4200, ,*,-1,0,-,-,*,0,0,0,0.732224,*,1,0,1,1.06196,*,-1,1,-,-,*,0,1,9,5.04295,*,1,1,10,5.31254,*,-1,2,-,-,*,0,2,18,7.47536,*,1,2,19,7.74622,
0,29,4350, ,*,-1,0,-,-,*,0,0,0,0.763889,*,1,0,1,1.08404,*,-1,1,-,-,*,0,1,9,5.04765,*,1,1,10,5.31699,*,-1,2,-,-,*,0,2,18,7.47853,*,1,2,19,7.74927,
0,30,4500, ,*,-1,0,-,-,*,0,0,0,0.795747,*,1,0,1,1.10672,*,-1,1,-,-,*,0,1,9,5.05257,*,1,1,10,5.32166,*,-1,2,-,-,*,0,2,18,7.48185,*,1,2,19,7.75248,
0,31,4650, ,*,-1,0,-,-,*,0,0,0,0.827774,*,1,0,1,1.12997,*,-1,1,-,-,*,0,1,9,5.05771,*,1,1,10,5.32655,*,-1,2,-,-,*,0,2,18,7.48533,*,1,2,19,7.75583,
0,32,4800, ,*,-1,1,-,-,*,0,1,9,5.06308,*,1,1,10,5.33164,*,-1,2,-,-,*,0,2,18,7.48895,*,1,2,19,7.75933,*,-1,3,-,-,*,0,3,27,9.92544,*,1,3,28,10.1965,
0,33,4950, ,*,-1,1,-,-,*,0,1,9,5.06866,*,1,1,10,5.33695,*,-1,2,-,-,*,0,2,18,7.49273,*,1,2,19,7.76298,*,-1,3,-,-,*,0,3,27,9.92829,*,1,3,28,10.1993,
0,34,5100, ,*,-1,1,-,-,*,0,1,9,5.07447,*,1,1,10,5.34247,*,-1,2,-,-,*,0,2,18,7.49666,*,1,2,19,7.76677,*,-1,3,-,-,*,0,3,27,9.93126,*,1,3,28,10.2021,
0,35,5250, ,*,-1,1,-,-,*,0,1,9,5.0805,*,1,1,10,5.3482,*,-1,2,-,-,*,0,2,18,7.50075,*,1,2,19,7.77072,*,-1,3,-,-,*,0,3,27,9.93434,*,1,3,28,10.2051,
0,36,5400, ,*,-1,1,-,-,*,0,1,9,5.08675,*,1,1,10,5.35413,*,-1,2,-,-,*,0,2,18,7.50498,*,1,2,19,7.7748,*,-1,3,-,-,*,0,3,27,9.93754,*,1,3,28,10.2083,
0,37,5550, ,*,-1,1,-,-,*,0,1,9,5.09323,*,1,1,10,5.36028,*,-1,2,-,-,*,0,2,18,7.50937,*,1,2,19,7.77904,*,-1,3,-,-,*,0,3,27,9.94085,*,1,3,28,10.2115,
0,38,5700, ,*,-1,1,-,-,*,0,1,9,5.09991,*,1,1,10,5.36664,*,-1,2,-,-,*,0,2,18,7.51391,*,1,2,19,7.78342,*,-1,3,-,-,*,0,3,27,9.94428,*,1,3,28,10.2148,
0,39,5850, ,*,-1,1,-,-,*,0,1,9,5.10682,*,1,1,10,5.3732,*,-1,2,-,-,*,0,2,18,7.5186,*,1,2,19,7.78795,*,-1,3,-,-,*,0,3,27,9.94782,*,1,3,28,10.2183,
0,40,6000, ,*,-1,1,-,-,*,0,1,9,5.11394,*,1,1,10,5.37997,*,-1,2,-,-,*,0,2,18,7.52344,*,1,2,19,7.79262,*,-1,3,-,-,*,0,3,27,9.95148,*,1,3,28,10.2218,
0,41,6150, ,*,-1,1,-,-,*,0,1,9,5.12128,*,1,1,10,5.38695,*,-1,2,-,-,*,0,2,18,7.52843,*,1,2,19,7.79744,*,-1,3,-,-,*,0,3,27,9.95525,*,1,3,28,10.2255,
0,42,6300, ,*,-1,1,-,-,*,0,1,9,5.12883,*,1,1,10,5.39413,*,-1,2,-,-,*,0,2,18,7.53357,*,1,2,19,7.8024,*,-1,3,-,-,*,0,3,27,9.95914,*,1,3,28,10.2293,
0,43,6450, ,*,-1,1,-,-,*,0,1,9,5.1366,*,1,1,10,5.40151,*,-1,2,-,-,*,0,2,18,7.53886,*,1,2,19,7.80751,*,-1,3,-,-,*,0,3,27,9.96314,*,1,3,28,10.2332,
0,44,6600, ,*,-1,1,-,-,*,0,1,9,5.14458,*,1,1,10,5.4091,*,-1,2,-,-,*,0,2,18,7.54429,*,1,2,19,7.81276,*,-1,3,-,-,*,0,3,27,9.96726,*,1,3,28,10.2372,
0,45,6750, ,*,-1,1,-,-,*,0,1,9,5.15277,*,1,1,10,5.41689,*,-1,2,-,-,*,0,2,18,7.54988,*,1,2,19,7.81816,*,-1,3,-,-,*,0,3,27,9.97149,*,1,3,28,10.2413,
0,46,6900, ,*,-1,1,-,-,*,0,1,9,5.16117,*,1,1,10,5.42489,*,-1,2,-,-,*,0,2,18,7.55562,*,1,2,19,7.8237,*,-1,3,-,-,*,0,3,27,9.97584,*,1,3,28,10.2455,
0,47,7050, ,*,-1,1,-,-,*,0,1,9,5.16979,*,1,1,10,5.43308,*,-1,2,-,-,*,0,2,18,7.56151,*,1,2,19,7.82938,*,-1,3,-,-,*,0,3,27,9.98029,*,1,3,28,10.2499,
0,48,7200, ,*,-1,2,-,-,*,0,2,18,7.56754,*,1,2,19,7.83521,*,-1,3,-,-,*,0,3,27,9.98487,*,1,3,28,10.2543,*,-1,4,-,-,*,0,4,36,12.414,*,1,4,37,10.1965,
0,49,7350, ,*,-1,2,-,-,*,0,2,18,7.57372,*,1,2,19,7.84118,*,-1,3,-,-,*,0,3,27,9.98955,*,1,3,28,10.2589,*,-1,4,-,-,*,0,4,36,12.4178,*,1,4,37,10.1993,
0,50,7500, ,*,-1,2,-,-,*,0,2,18,7.58005,*,1,2,19,7.84729,*,-1,3,-,-,*,0,3,27,9.99435,*,1,3,28,10.2636,*,-1,4,-,-,*,0,4,36,12.4216,*,1,4,37,10.2021,
0,51,7650, ,*,-1,2,-,-,*,0,2,18,7.58653,*,1,2,19,7.85355,*,-1,3,-,-,*,0,3,27,9.99926,*,1,3,28,10.2684,*,-1,4,-,-,*,0,4,36,12.4256,*,1,4,37,10.2051,
0,52,7800, ,*,-1,2,-,-,*,0,2,18,7.59315,*,1,2,19,7.85994,*,-1,3,-,-,*,0,3,27,10.0043,*,1,3,28,10.2733,*,-1,4,-,-,*,0,4,36,12.4296,*,1,4,37,10.2083,
0,53,7950, ,*,-1,2,-,-,*,0,2,18,7.59992,*,1,2,19,7.86648,*,-1,3,-,-,*,0,3,27,10.0094,*,1,3,28,10.2783,*,-1,4,-,-,*,0,4,36,12.4338,*,1,4,37,10.2115,
0,54,8100, ,*,-1,2,-,-,*,0,2,18,7.60683,*,1,2,19,7.87316,*,-1,3,-,-,*,0,3,27,10.0147,*,1,3,28,10.2834,*,-1,4,-,-,*,0,4,36,12.438,*,1,4,37,10.2148,
0,55,8250, ,*,-1,2,-,-,*,0,2,18,7.61389,*,1,2,19,7.87999,*,-1,3,-,-,*,0,3,27,10.02,*,1,3,28,10.2886,*,-1,4,-,-,*,0,4,36,12.4423,*,1,4,37,10.2183,
0,56,8400, ,*,-1,2,-,-,*,0,2,18,7.6211,*,1,2,19,7.88695,*,-1,3,-,-,*,0,3,27,10.0255,*,1,3,28,10.2939,*,-1,4,-,-,*,0,4,36,12.4467,*,1,4,37,10.2218,
0,57,8550, ,*,-1,2,-,-,*,0,2,18,7.62845,*,1,2,19,7.89405,*,-1,3,-,-,*,0,3,27,10.0311,*,1,3,28,10.2994,*,-1,4,-,-,*,0,4,36,12.4512,*,1,4,37,10.2255,
0,58,8700, ,*,-1,2,-,-,*,0,2,18,7.63594,*,1,2,19,7.90129,*,-1,3,-,-,*,0,3,27,10.0368,*,1,3,28,10.3049,*,-1,4,-,-,*,0,4,36,12.4558,*,1,4,37,10.2293,
0,59,8850, ,*,-1,2,-,-,*,0,2,18,7.64358,*,1,2,19,7.90867,*,-1,3,-,-,*,0,3,27,10.0426,*,1,3,28,10.3106,*,-1,4,-,-,*,0,4,36,12.4605,*,1,4,37,10.2332,
0,60,9000, ,*,-1,2,-,-,*,0,2,18,7.65136,*,1,2,19,7.91619,*,-1,3,-,-,*,0,3,27,10.0485,*,1,3,28,10.3164,*,-1,4,-,-,*,0,4,36,12.4653,*,1,4,37,10.2372,
0,61,9150, ,*,-1,2,-,-,*,0,2,18,7.65929,*,1,2,19,7.92385,*,-1,3,-,-,*,0,3,27,10.0546,*,1,3,28,10.3222,*,-1,4,-,-,*,0,4,36,12.4702,*,1,4,37,10.2413,
0,62,9300, ,*,-1,2,-,-,*,0,2,18,7.66735,*,1,2,19,7.93165,*,-1,3,-,-,*,0,3,27,10.0607,*,1,3,28,10.3282,*,-1,4,-,-,*,0,4,36,12.4751,*,1,4,37,10.2455,
0,63,9450, ,*,-1,2,-,-,*,0,2,18,7.67556,*,1,2,19,7.93959,*,-1,3,-,-,*,0,3,27,10.067,*,1,3,28,10.3343,*,-1,4,-,-,*,0,4,36,12.4802,*,1,4,37,10.2499,
0,64,9600, ,*,-1,3,-,-,*,0,3,27,10.0734,*,1,3,28,10.3405,*,-1,4,-,-,*,0,4,36,12.4853,*,1,4,37,10.2543,*,-1,5,-,-,*,0,5,45,12.414,*,1,5,46,10.1965,
0,65,9750, ,*,-1,3,-,-,*,0,3,27,10.0798,*,1,3,28,10.3468,*,-1,4,-,-,*,0,4,36,12.4905,*,1,4,37,10.2589,*,-1,5,-,-,*,0,5,45,12.4178,*,1,5,46,10.1993,
0,66,9900, ,*,-1,3,-,-,*,0,3,27,10.0864,*,1,3,28,10.3533,*,-1,4,-,-,*,0,4,36,12.4958,*,1,4,37,10.2636,*,-1,5,-,-,*,0,5,45,12.4216,*,1,5,46,10.2021,
0,67,10050, ,*,-1,3,-,-,*,0,3,27,10.0931,*,1,3,28,10.3598,*,-1,4,-,-,*,0,4,36,12.5012,*,1,4,37,10.2684,*,-1,5,-,-,*,0,5,45,12.4256,*,1,5,46,10.2051,
0,68,10200, ,*,-1,3,-,-,*,0,3,27,10.0999,*,1,3,28,10.3664,*,-1,4,-,-,*,0,4,36,12.5067,*,1,4,37,10.2733,*,-1,5,-,-,*,0,5,45,12.4296,*,1,5,46,10.2083,
0,69,10350, ,*,-1,3,-,-,*,0,3,27,10.1068,*,1,3,28,10.3732,*,-1,4,-,-,*,0,4,36,12.5123,*,1,4,37,10.2783,*,-1,5,-,-,*,0,5,45,12.4338,*,1,5,46,10.2115,
0,70,10500, ,*,-1,3,-,-,*,0,3,27,10.1139,*,1,3,28,10.38,*,-1,4,-,-,*,0,4,36,12.518,*,1,4,37,10.2834,*,-1,5,-,-,*,0,5,45,12.438,*,1,5,46,10.2148,
0,71,10650, ,*,-1,3,-,-,*,0,3,27,10.121,*,1,3,28,10.387,*,-1,4,-,-,*,0,4,36,12.5238,*,1,4,37,10.2886,*,-1,5,-,-,*,0,5,45,12.4423,*,1,5,46,10.2183,
0,72,10800, ,*,-1,3,-,-,*,0,3,27,10.1283,*,1,3,28,10.394,*,-1,4,-,-,*,0,4,36,12.5296,*,1,4,37,10.2939,*,-1,5,-,-,*,0,5,45,12.4467,*,1,5,46,10.2218,
0,73,10950, ,*,-1,3,-,-,*,0,3,27,10.1356,*,1,3,28,10.4012,*,-1,4,-,-,*,0,4,36,12.5356,*,1,4,37,10.2994,*,-1,5,-,-,*,0,5,45,12.4512,*,1,5,46,10.2255,
0,74,11100, ,*,-1,3,-,-,*,0,3,27,10.1431,*,1,3,28,10.4085,*,-1,4,-,-,*,0,4,36,12.5416,*,1,4,37,10.3049,*,-1,5,-,-,*,0,5,45,12.4558,*,1,5,46,10.2293,
0,75,11250, ,*,-1,3,-,-,*,0,3,27,10.1507,*,1,3,28,10.4158,*,-1,4,-,-,*,0,4,36,12.5477,*,1,4,37,10.3106,*,-1,5,-,-,*,0,5,45,12.4605,*,1,5,46,10.2332,
0,76,11400, ,*,-1,3,-,-,*,0,3,27,10.1583,*,1,3,28,10.4233,*,-1,4,-,-,*,0,4,36,12.554,*,1,4,37,10.3164,*,-1,5,-,-,*,0,5,45,12.4653,*,1,5,46,10.2372,
0,77,11550, ,*,-1,3,-,-,*,0,3,27,10.1661,*,1,3,28,10.4309,*,-1,4,-,-,*,0,4,36,12.5603,*,1,4,37,10.3222,*,-1,5,-,-,*,0,5,45,12.4702,*,1,5,46,10.2413,
0,78,11700, ,*,-1,3,-,-,*,0,3,27,10.174,*,1,3,28,10.4386,*,-1,4,-,-,*,0,4,36,12.5667,*,1,4,37,10.3282,*,-1,5,-,-,*,0,5,45,12.4751,*,1,5,46,10.2455,
0,79,11850, ,*,-1,3,-,-,*,0,3,27,10.182,*,1,3,28,10.4464,*,-1,4,-,-,*,0,4,36,12.5731,*,1,4,37,10.3343,*,-1,5,-,-,*,0,5,45,12.4802,*,1,5,46,10.2499,
0,80,12000, ,*,-1,4,-,-,*,0,4,36,12.5797,*,1,4,37,10.3405,*,-1,5,-,-,*,0,5,45,12.4853,*,1,5,46,10.2543,*,-1,6,-,-,*,0,6,54,12.414,*,1,6,55,10.1965,
0,81,12150, ,*,-1,4,-,-,*,0,4,36,12.5864,*,1,4,37,10.3468,*,-1,5,-,-,*,0,5,45,12.4905,*,1,5,46,10.2589,*,-1,6,-,-,*,0,6,54,12.4178,*,1,6,55,10.1993,
0,82,12300, ,*,-1,4,-,-,*,0,4,36,12.5931,*,1,4,37,10.3533,*,-1,5,-,-,*,0,5,45,12.4958,*,1,5,46,10.2636,*,-1,6,-,-,*,0,6,54,12.4216,*,1,6,55,10.2021,
0,83,12450, ,*,-1,4,-,-,*,0,4,36,12.5999,*,1,4,37,10.3598,*,-1,5,-,-,*,0,5,45,12.5012,*,1,5,46,10.2684,*,-1,6,-,-,*,0,6,54,12.4256,*,1,6,55,10.2051,
0,84,12600, ,*,-1,4,-,-,*,0,4,36,12.6069,*,1,4,37,10.3664,*,-1,5,-,-,*,0,5,45,12.5067,*,1,5,46,10.2733,*,-1,6,-,-,*,0,6,54,12.4296,*,1,6,55,10.2083,
0,85,12750, ,*,-1,4,-,-,*,0,4,36,12.6139,*,1,4,37,10.3732,*,-1,5,-,-,*,0,5,45,12.5123,*,1,5,46,10.2783,*,-1,6,-,-,*,0,6,54,12.4338,*,1,6,55,10.2115,
0,86,12900, ,*,-1,4,-,-,*,0,4,36,12.621,*,1,4,37,10.38,*,-1,5,-,-,*,0,5,45,12.518,*,1,5,46,10.2834,*,-1,6,-,-,*,0,6,54,12.438,*,1,6,55,10.2148,
0,87,13050, ,*,-1,4,-,-,*,0,4,36,12.6282,*,1,4,37,10.387,*,-1,5,-,-,*,0,5,45,12.5238,*,1,5,46,10.2886,*,-1,6,-,-,*,0,6,54,12.4423,*,1,6,55,10.2183,
0,88,13200, ,*,-1,4,-,-,*,0,4,36,12.6354,*,1,4,37,10.394,*,-1,5,-,-,*,0,5,45,12.5296,*,1,5,46,10.2939,*,-1,6,-,-,*,0,6,54,12.4467,*,1,6,55,10.2218,
0,89,13350, ,*,-1,4,-,-,*,0,4,36,12.6428,*,1,4,37,10.4012,*,-1,5,-,-,*,0,5,45,12.5356,*,1,5,46,10.2994,*,-1,6,-,-,*,0,6,54,12.4512,*,1,6,55,10.2255,
0,90,13500, ,*,-1,4,-,-,*,0,4,36,12.6502,*,1,4,37,10.4085,*,-1,5,-,-,*,0,5,45,12.5416,*,1,5,46,10.3049,*,-1,6,-,-,*,0,6,54,12.4558,*,1,6,55,10.2293,
0,91,13650, ,*,-1,4,-,-,*,0,4,36,12.6578,*,1,4,37,10.4158,*,-1,5,-,-,*,0,5,45,12.5477,*,1,5,46,10.3106,*,-1,6,-,-,*,0,6,54,12.4605,*,1,6,55,10.2332,
0,92,13800, ,*,-1,4,-,-,*,0,4,36,12.6654,*,1,4,37,10.4233,*,-1,5,-,-,*,0,5,45,12.554,*,1,5,46,10.3164,*,-1,6,-,-,*,0,6,54,12.4653,*,1,6,55,10.2372,
0,93,13950, ,*,-1,4,-,-,*,0,4,36,12.6731,*,1,4,37,10.4309,*,-1,5,-,-,*,0,5,45,12.5603,*,1,5,46,10.3222,*,-1,6,-,-,*,0,6,54,12.4702,*,1,6,55,10.2413,
0,94,14100, ,*,-1,4,-,-,*,0,4,36,12.6809,*,1,4,37,10.4386,*,-1,5,-,-,*,0,5,45,12.5667,*,1,5,46,10.3282,*,-1,6,-,-,*,0,6,54,12.4751,*,1,6,55,10.2455,
0,95,14250, ,*,-1,4,-,-,*,0,4,36,12.6888,*,1,4,37,10.4464,*,-1,5,-,-,*,0,5,45,12.5731,*,1,5,46,10.3343,*,-1,6,-,-,*,0,6,54,12.4802,*,1,6,55,10.2499,
0,96,14400, ,*,-1,5,-,-,*,0,5,45,12.5797,*,1,5,46,10.3405,*,-1,6,-,-,*,0,6,54,12.4853,*,1,6,55,10.2543,*,-1,7,-,-,*,0,7,63,12.414,*,1,7,64,10.1965,
0,97,14550, ,*,-1,5,-,-,*,0,5,45,12.5864,*,1,5,46,10.3468,*,-1,6,-,-,*,0,6,54,12.4905,*,1,6,55,10.2589,*,-1,7,-,-,*,0,7,63,12.4178,*,1,7,64,10.1993,
0,98,14700, ,*,-1,5,-,-,*,0,5,45,12.5931,*,1,5,46,10.3533,*,-1,6,-,-,*,0,6,54,12.4958,*,1,6,55,10.2636,*,-1,7,-,-,*,0,7,63,12.4216,*,1,7,64,10.2021,
0,99,14850, ,*,-1,5,-,-,*,0,5,45,12.5999,*,1,5,46,10.3598,*,-1,6,-,-,*,0,6,54,12.5012,*,1,6,55,10.2684,*,-1,7,-,-,*,0,7,63,12.4256,*,1,7,64,10.2051,
0,100,15000, ,*,-1,5,-,-,*,0,5,45,12.6069,*,1,5,46,10.3664,*,-1,6,-,-,*,0,6,54,12.5067,*,1,6,55,10.2733,*,-1,7,-,-,*,0,7,63,12.4296,*,1,7,64,10.2083,
0,101,15150, ,*,-1,5,-,-,*,0,5,45,12.6139,*,1,5,46,10.3732,*,-1,6,-,-,*,0,6,54,12.5123,*,1,6,55,10.2783,*,-1,7,-,-,*,0,7,63,12.4338,*,1,7,64,10.2115,
0,102,15300, ,*,-1,5,-,-,*,0,5,45,12.621,*,1,5,46,10.38,*,-1,6,-,-,*,0,6,54,12.518,*,1,6,55,10.2834,*,-1,7,-,-,*,0,7,63,12.438,*,1,7,64,10.2148,
0,103,15450, ,*,-1,5,-,-,*,0,5,45,12.6282,*,1,5,46,10.387,*,-1,6,-,-,*,0,6,54,12.5238,*,1,6,55,10.2886,*,-1,7,-,-,*,0,7,63,12.4423,*,1,7,64,10.2183,
0,104,15600, ,*,-1,5,-,-,*,0,5,45,12.6354,*,1,5,46,10.394,*,-1,6,-,-,*,0,6,54,12.5296,*,1,6,55,10.2939,*,-1,7,-,-,*,0,7,63,12.4467,*,1,7,64,10.2218,
0,105,15750, ,*,-1,5,-,-,*,0,5,45,12.6428,*,1,5,46,10.4012,*,-1,6,-,-,*,0,6,54,12.5356,*,1,6,55,10.2994,*,-1,7,-,-,*,0,7,63,12.4512,*,1,7,64,10.2255,
0,106,15900, ,*,-1,5,-,-,*,0,5,45,12.6502,*,1,5,46,10.4085,*,-1,6,-,-,*,0,6,54,12.5416,*,1,6,55,10.3049,*,-1,7,-,-,*,0,7,63,12.4558,*,1,7,64,10.2293,
0,107,16050, ,*,-1,5,-,-,*,0,5,45,12.6578,*,1,5,46,10.4158,*,-1,6,-,-,*,0,6,54,12.5477,*,1,6,55,10.3106,*,-1,7,-,-,*,0,7,63,12.4605,*,1,7,64,10.2332,
0,108,16200, ,*,-1,5,-,-,*,0,5,45,12.6654,*,1,5,46,10.4233,*,-1,6,-,-,*,0,6,54,12.554,*,1,6,55,10.3164,*,-1,7,-,-,*,0,7,63,12.4653,*,1,7,64,10.2372,
0,109,16350, ,*,-1,5,-,-,*,0,5,45,12.6731,*,1,5,46,10.4309,*,-1,6,-,-,*,0,6,54,12.5603,*,1,6,55,10.3222,*,-1,7,-,-,*,0,7,63,12.4702,*,1,7,64,10.2413,
0,110,16500, ,*,-1,5,-,-,*,0,5,45,12.6809,*,1,5,46,10.4386,*,-1,6,-,-,*,0,6,54,12.5667,*,1,6,55,10.3282,*,-1,7,-,-,*,0,7,63,12.4751,*,1,7,64,10.2455,
0,111,16650, ,*,-1,5,-,-,*,0,5,45,12.6888,*,1,5,46,10.4464,*,-1,6,-,-,*,0,6,54,12.5731,*,1,6,55,10.3343,*,-1,7,-,-,*,0,7,63,12.4802,*,1,7,64,10.2499,
0,112,16800, ,*,-1,6,-,-,*,0,6,54,12.5797,*,1,6,55,10.3405,*,-1,7,-,-,*,0,7,63,12.4853,*,1,7,64,10.2543,*,-1,8,-,-,*,0,8,72,12.414,*,1,8,73,10.1965,
0,113,16950, ,*,-1,6,-,-,*,0,6,54,12.5864,*,1,6,55,10.3468,*,-1,7,-,-,*,0,7,63,12.4905,*,1,7,64,10.2589,*,-1,8,-,-,*,0,8,72,12.4178,*,1,8,73,10.1993,
0,114,17100, ,*,-1,6,-,-,*,0,6,54,12.5931,*,1,6,55,10.3533,*,-1,7,-,-,*,0,7,63,12.4958,*,1,7,64,10.2636,*,-1,8,-,-,*,0,8,72,12.4216,*,1,8,73,10.2021,
0,115,17250, ,*,-1,6,-,-,*,0,6,54,12.5999,*,1,6,55,10.3598,*,-1,7,-,-,*,0,7,63,12.5012,*,1,7,64,10.2684,*,-1,8,-,-,*,0,8,72,12.4256,*,1,8,73,10.2051,
